id,sarcasm_label,certainty_1,certainty_2,speaker,gender,transcription
u334,1,3.0,t a v ,于祥宇,male,也干过补习老师教小升初一对一所以来上课都是些什么家里开公司的或者拆二代的有钱小孩搞得我就没有任何立场劝他们好好学习小时侯我老师跟我说的是咱好好学习考好大学找好工作过好的生活但这帮小孩他已经有好的生活了搞得我每次骂他们我都很心虚我说你现在不好好学习那长大以后可就只能出国留学了你难道希望跟你同学一样就当一辈子普普通通的房东吗
u335,0,,,毛冬,male,你以为还要回去上班朋友们我甚至觉得他他宁愿回去上班因为我爸他享受不了退休生活他没爱好我之前尝试挖掘过他的爱好我问过他我说爸我说你业余时间喜欢干嘛他说他喜欢抽烟喝酒打牌
u336,1,3.0,t a v ,于祥宇,male,我又去了一个互联网大厂实习那种大厂嘛就是经常干到一两点也没有加班费我说领导这么干我实在受不了了领导说这怎么了这很正常啊祥宇你学哲学的呀存在即合理啊当时给我哲学世界干崩塌了我学这么多年从来没有想到过一件事的存在它都不合法但就合理啊
u337,0,,,毛冬,male,太狠了我跟大家分享一下他有多好遛狗前几年我老家郑州有一次下大暴雨我当时看了新闻之后很担心家里打电话慰问他们我说爸爸我说家里雨大不大他说可大我说水深不深他说水已经过膝盖了我说没事就别出门了他说中
u338,1,2.0,a v,于祥宇,male,我这种应届生就相当于那种没有开封的五仁月饼包装精美原料干净日期新鲜但就是没人动而且还是会每年新生产出来一批拿来送给老板老板说哎呀饼太多了吃不完根本吃不完
u339,0,,,毛冬,male,后来发现啊就是我爸天天折腾狗我也有责任我陪伴太少了有一次我良心发现打电话给我爸说我爸最近我忙完了回去多陪陪你我说家里缺啥你跟我说我买
u340,1,3.0,t a v,于祥宇,male,有个HR在下面找补说这个公司虽然撕了你们的offer但至少给你们保留了迎接深的身份哎哟您可真是个大善人我可真感谢你只是玩弄了我的感情没有真的玷污我
u341,0,,,杨天真,female,听上去啊毛冬这个整个段子讲的是你爸和狗和你的故事对但是我觉得他本来应该是一个三个角的关关系我觉得他会有更多的互动他现在只有两个点的关系所以听上去我总觉得有一些情绪到这了应该来一个反转 或者来一个没有了但我整体听下来我觉得从表演到文本还是不错的所以我最后拍了这一灯这是我的整体感受
u342,1,3.0,t a v,于祥宇,male,这公司不要脸的地方就是裁员撕offer只要给了点赔偿金就都合法但你还是会本能地觉得不合理大家想要的就是个确定感你上学上班人生慢慢走向正轨现在就是会有人突然把你正轨毁了然后跟你说哎那你现在自由了你的人生不是轨道是旷野那才是你牛马该去的地方
u343,0,,,于祥宇,male,我觉得这个事的恶心程度就相当于比如说今年年初爱奇艺就定了我可以来录节目开开录了跟我说哦我们这边选手已经满了我说那我咋办我为了来这我把别的活都推了我连春招我都没去你说现在让我干啥呀
u344,1,3.0,t a v,毛冬,male,这个狗泰迪哦它叫毛毛今年15岁了按照人类跟狗这个1比7的年龄换算105岁老太太一个百岁老人天天跟着我爸出门高效燃脂6到8个小时哎我家狗现在8块腹肌BMI只有9体脂巨低健美老太君属于是
u345,0,,,朱丹,female,一直在绕同一个事情一直在绕他没有绕出去然后一直期待就是有一点点没冲出去所以很抱歉我没有给你这一票有机会希望去线下去看你我会相信会看到更精彩的你
u346,1,3.0,t a v,毛冬,male,我家狗现在我感觉已经对于流浪狗啊没有什么优越感了之前它是不太看得上外面那些灵活就业的狗的觉得不稳定天天在外奔波现在它也自己天天在外奔波而且奔波得很稳定
u347,0,,,唐香玉,female,大家好我叫唐香玉我平常的工作除了说脱口秀也做短视频短视频呢经常会遇到一些争议最严重的一次是我吐槽了宝宝碗宝宝碗在网上还挺火的大家知道吧
u348,1,3.0,t a v ,唐香玉,female,我在网上被骂了整整两天说我见不到别人幸福缺爱心理变态更离谱的是骂我寡妇长得克夫我说我咋找不到老公呢哦已经被我克死了呀
u349,0,,,唐香玉,female,网上对爹系男友的评价还挺高说是遇到这种男生会很幸福会把女朋友宠成宝宝
u350,1,3.0,t a ,唐香玉,female,的口音条件我俩还聊了三天第三天他就想来我家探险我都不知道我家有危险我说那你能不能救救我我把热搜发给他他说对不起打扰了你不要挂我可以吗
u351,0,,,朱丹,female,她冷冷地平平淡淡在讲但是让人听得特別爽特別是那个讲那个被黑的事情因为我也被黑过但是我那时候选择躲起來我真的完全就是不敢去听任何的声音躲起來我刚刚就在想说哇塞我要有这个霸气我在心里面就算心里暗暗地说那么一句也爽啊
u352,1,3.0,t a v,唐香玉,female,虽然年纪不大但特别man可以说是一个小小男子汉就很喜欢管着我跟我说话都是你给我好好休息你给我好好吃饭这也太霸道了马斯克见了也得叫声总裁啊
u353,0,,,唐香玉,female,我也注册了好多小号去去反骂我把他们骂我的话转发给他们比我自己写的都好用因为我觉得宝宝碗这个事呢价值观有点问题就好好的咱就好好吃饭就行了为什么女孩子一定要吃一个那么小的碗把自己当成一个小baby的状态我觉得在两性关系里面不需要这个样子你可以在爸爸妈妈在朋友之间是这样的
u354,1,3.0,t a v,唐香玉,female,甚至我朋友圈发过的旅游的照片他转发给我说下次带你去有没有可能我发了是我去过了我又不是偷的别人的朋友圈行那你带就带吧我看你怎么带哦全程就给我买了一瓶水哦原来是小额带啊没有这瓶水我就渴死了呢
u355,0,,,朱丹,female,我就刚刚很佩服你的勇气就觉得好过瘾好爽好理性好独立的一个女性我喜欢所以其实我会觉得你很勇敢我还是想说鼓励很多的朋友们去发表自己的一个言论但是同时保护下自己对
u356,1,3.0,t a,唐香玉,female,重要的是在他面前我可以永远做一个小女孩这也太宠了吧但现在这个小女孩要自己养小女孩还要养你这个小男孩好像比我当独立女性的时候还要独立啊甚至有点为母则刚了怎么人家找对象有颜有钱我找对象儿女双全
u357,0,,,杨天真,female,感觉是戴为的风格一直都是基于现实人物关系基础上的自己的观察找一个切入点然后根据那个观察再进行调侃比如你上一期讲的给女儿讲童话故事那个我觉得那个选点就挺好的就是我不能给她讲那些田螺姑娘的故事今天这个段子全是温情就让我的感受就是嗯戴为是个好爸爸也是个好儿子他太顺了整个就是顺顺的一个温情小故事
u358,1,2.0,t,史妍,female,说话的时候更吓人我们现在说一次话我感觉我就少点啥少个器官有的时候就是我有的时候跟他说我说帮我找一下眼镜他说你没长眼睛吗我说老公帮我给手机充一下电呗他说你是不是没有手哎多爷们我喜欢这种
u359,0,,,杨天真,female,我觉得你的那个什么状态最好呢就是你看似平平无奇地讲了一个生活细节然后特别狠地搓一刀我觉得如果你成套文本是这种状态就铺几句来一下铺几句来一下就会特别精彩我在里面听到了几个这样的结构的闪光点但是又被你整个比较松散的文本冲击掉了所以我觉得有点可惜啊
u360,1,3.0,t,史妍,female,当家长这些年净上当了前一阵有一个兴趣班给我打电话他说我们最近新招了一个老师三十多年教龄让我去试听我去听了一下我说你这个不止三十年吧你这个最起码得有八十年教龄了比我说话还慢呢我说你说话这么慢一堂课能讲几个知识点呢我这两年咋骗钱的我不道啊
u361,0,,,戴为,male,其实很感谢节目组搞这个节目然后给到这个么多线下演员还有俱乐部有一个線上曝光的机会其实大家在线下很认真做內容做了很久了如果大家现在能通过这个节目认识到可以多点去线下支持我们的话那就非常感激各位然后还有这里很多演员其实都有來过三角猪或者马上要来三角猪演出的那大家也可以多关注我们三角猪喜剧的各个平台账号啊
u362,1,3.0,t a v,史妍,female,孩子你那个作业写完没妈妈给检查检查妈妈拿命来我说我说我咋睡不着觉呢总想要我的命我现在天天晚上感觉有人要害我总想要我命我看他是真想当孤儿但是想当孤儿也挺好最起码这个事我老公可以参与一下了
u363,0,,,蔡康永,male,崩溃的原因常常是因为我们拒绝不了别人像我不免友的时候也觉得拒绝别人很为难这个时候呢就需要一些沟通的技巧
u364,1,3.0,t,蔡康永,male,有时候半夜小S稍微喝多了一点他就会给我发很长的语音最高纪录一个晚上发了连续50多条长语音而我作为他的好朋友我当然是一条都不听
u365,0,,,蔡康永,male,世界上还有不少人是可以把我们逼到崩溃快要发疯可是我们又不能夠够拒绝他们比方说我们的老板我在书里面提过一个办法给大家参考也许可以帮助我们比较不要痛很这些可怕的人
u366,1,2.0,t a v,蔡康永,male,当时犹豫了好几天我就终于把这本老公你你为什么还不去死送给了她結果小S就大骂我说蔡康永你还算是个人吗她接着说这么好的书你为什么不早一点推荐给我呢到底在犹豫些什么我犹豫什么吗我很担心她一看到书名就来问我具体怎么操作
u367,0,,,庞博,male,我有一个朋友 男生他有一个不是非常大众的爱好就是拼拼图然后拼完之后他就发小红书然后很快就积累了一些粉丝但大家都知道粉丝这种东西就是长着长着就不长了然后他就陷入某种焦虑
u368,1,3.0,t v,蔡康永,male,有的人对我提出了无理的要求要我帮忙这时候我就会说哎 请您稍等一下我要先跟我肩膀上的鸟商量一下请问这个忙你要帮他吗你觉得这个人值得帮吗这时候对方就困惑了你说康永哥你这是什么意思啊难道你帮不帮我忙还要你肩膀上这只鸟点头大意吗我说对啊因为你讲的这个事情啊关我鸟事
u369,0,,,庞博,male,这件事这件事我去查了这件事在科学上有一个解释叫观察者效应就是同样的一件事情有人看着跟没有人看着结果可能完全不一样这个道理其实我们在生活中也都知道
u370,1,3.0,t v,蔡康永,male,受邀到这个葬礼上去为这个人讲一段话当你在想着你到底要讲什么的时候你忽然发现对方没有那么可恨你想着想着你不仅不在恨他你甚至还想起了他的好你甚至还很想要给他鞠躬鞠躬三鞠躬您走好
u371,0,,,庞博,male,有这么一个小故事就是我最开始进入这个行业然后作为编剧然后参加的第一个电视综艺的项目然后有幸邀请到了康永哥
u372,1,3.0,t v,蔡康永,male,我觉得有压力就应该发泄出来疯癫总是比隐忍要好所以有疯就要发你要跟谁发疯呢你多跟你身边的好朋友发疯不然朋友是拿来干什么的作为你的好朋友他一定会守口如瓶他也一定不会把你的事拿到节目上去乱讲
